RegionCode,City,State,Country,Countrylatitude,Countrylongitude,Region,Market
R2835,Chaguanas,Chaguanas,Trinidad and Tobago,10.691803,-61.222503,Caribbean,LATAM
R2836,Tunis,Tunis,Tunisia,33.886917,9.537499,North Africa,Africa
R2837,Balikesir,Balikesir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2838,Sivas,Sivas,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2839,Istanbul,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2840,Antalya,Antalya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2841,Turgutlu,Manisa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2842,Kahramanmaras,Kahramanmaras,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2843,Izmir,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2844,Kilis,Kilis,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2845,Gaziantep,Gaziantep,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2846,Denizli,Denizli,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2847,Amasya,Amasya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2848,Sincan,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2849,Ankara,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2850,Trabzon,Trabzon,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2851,Konya,Konya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2852,Eskisehir,Eskisehir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2853,Mersin,Mersin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2854,Etimesgut,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2855,Igdir,Igdir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2856,Bursa,Bursa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2857,Diyarbakir,Diyarbakir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2858,Adana,Adana,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2859,Kutahya,Kutahya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2860,Kayseri,Kayseri,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2861,Bornova,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2862,Corlu,Tekirdag,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2863,Mamak,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2864,Afyon,Afyonkarahisar,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2865,Tarsus,Mersin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2866,Van,Van,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2867,Usak,Usak,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2868,Uskudar,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2869,Kars,Kars,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2870,Bagcilar,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2871,Alanya,Antalya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2872,Tekirdag,Tekirdag,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2873,Inegol,Bursa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2874,Osmaniye,Osmaniye,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2875,Silopi,Sirnak,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2876,Bolu,Bolu,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2877,Cubuk,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2878,Ordu,Ordu,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2879,Sanliurfa,Sanliurfa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2880,Erzurum,Erzurum,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2881,Kirsehir,Kirsehir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2882,Corum,Corum,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2883,Malatya,Malatya,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2884,Mezitli,Mersin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2885,Nazilli,Aydin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2886,Gaziemir,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2887,Buca,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2888,Esenyurt,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2889,Beykoz,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2890,Karaman,Karaman,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2891,Elazig,Elazig,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2892,Silivri,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2893,Kocaeli,Kocaeli,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2894,Menemen,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2895,Viransehir,Sanliurfa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2896,Soma,Manisa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2897,Antakya,Hatay,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2898,Kastamonu,Kastamonu,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2899,Aydin,Aydin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2900,Nevsehir,Nevsehir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2901,Mardin,Mardin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2902,Iskenderun,Hatay,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2903,Yalova,Yalova,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2904,Batman,Batman,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2905,Kartal,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2906,Tokat,Tokat,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2907,Adiyaman,Adiyaman,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2908,Bafra,Samsun,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2909,Polatli,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2910,Bandirma,Balikesir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2911,Umraniye,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2912,Gebze,Kocaeli,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2913,Samsun,Samsun,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2914,Felahiye,Kayseri,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2915,Bingol,Bingol,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2916,Ceyhan,Adana,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2917,Midyat,Mardin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2918,Canakkale,Canakkale,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2919,Kozan,Adana,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2920,Manisa,Manisa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2921,Nigde,Nigde,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2922,Cizre,Sirnak,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2923,Duzce,Düzce,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2924,Cankaya,Ankara,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2925,Aksaray,Aksaray,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2926,Salihli,Manisa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2927,Kiziltepe,Mardin,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2928,Maltepe,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2929,Ardahan,Ardahan,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2930,Siirt,Siirt,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2931,Akhisar,Manisa,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2932,Edirne,Edirne,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2933,Torbali,Izmir,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2934,Isparta,Isparta,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2935,Karliova,Bingol,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2936,Rize,Rize,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2937,Buyukcekmece,Istanbul,Turkey,38.963745,35.243322,Western Asia,Asia Pacific
R2938,Turkmenabat,Lebap,Turkmenistan,38.969719,59.556278,Central Asia,Asia Pacific
R2939,Ashgabat,Ashgabat,Turkmenistan,38.969719,59.556278,Central Asia,Asia Pacific
R2940,Mary,Mary,Turkmenistan,38.969719,59.556278,Central Asia,Asia Pacific
R2941,Fort Portal,Kabarole,Uganda,1.373333,32.290275,Eastern Africa,Africa
R2942,Kampala,Kampala,Uganda,1.373333,32.290275,Eastern Africa,Africa
R2943,Gulu,Gulu,Uganda,1.373333,32.290275,Eastern Africa,Africa
R2944,Jinja,Jinja,Uganda,1.373333,32.290275,Eastern Africa,Africa
R2945,Dnipropetrovs'k,Dnipropetrovs'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2946,Sevastopol,Sevastopol',Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2947,Kharkiv,Kharkiv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2948,Vinnytsya,Vinnytsya,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2949,L'viv,L'viv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2950,Mykolayiv,Mykolayiv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2951,Poltava,Poltava,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2952,Nikopol',Dnipropetrovs'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2953,Berdyans'k,Zaporizhzhya,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2954,Ternopil',Ternopil',Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2955,Zaporizhzhya,Zaporizhzhya,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2956,Lisichansk,Luhans'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2957,Kryvyy Rih,Dnipropetrovs'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2958,Drogobych,L'viv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2959,Mariupol',Donetsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2960,Rivne,Rivne,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2961,Donets'k,Donetsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2962,Cherkasy,Cherkasy,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2963,Krasnyy Luch,Luhans'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2964,Chernihiv,Chernihiv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2965,Kremenchuk,Poltava,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2966,Berdychiv,Zhytomyr,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2967,Dniprodzerzhyns'k,Dnipropetrovs'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2968,Zhytomyr,Zhytomyr,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2969,Ivano-Frankivs'k,Ivano-Frankivsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2970,Luts'k,Volyn,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2971,Horlivka,Donetsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2972,Nizhyn,Chernihiv,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2973,Kherson,Kherson,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2974,Uman',Cherkasy,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2975,Sumy,Sumy,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2976,Kalush,Ivano-Frankivsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2977,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2978,Luhans'k,Luhans'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2979,Kirovohrad,Kirovohrad,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2980,Stakhanov,Luhans'k,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2981,Oleksandriya,Kirovohrad,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2982,Kramators'k,Donetsk,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2983,Melitopol',Zaporizhzhya,Ukraine,48.379433,31.16558,Eastern Europe,Europe
R2984,Ras al Khaymah,Ra's Al Khaymah,United Arab Emirates,23.424076,53.847818,Western Asia,Asia Pacific
R2985,Ajman,'Ajman,United Arab Emirates,23.424076,53.847818,Western Asia,Asia Pacific
R2986,Worcester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2987,Chatham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2988,Aylesbury,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2989,Harrow,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2990,Sunderland,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2991,Newcastle upon Tyne,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2992,Preston,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2993,Birmingham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2994,Hemel Hempstead,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2995,Runcorn,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2996,London,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2997,Stoke-on-Trent,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2998,Sheffield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R2999,Manchester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3000,Harlow,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3001,West Bromwich,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3002,Wolverhampton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3003,Bradford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3004,Birkenhead,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3005,Chesterfield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3006,Chester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3007,Dudley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3008,York,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3009,Poole,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3010,Swansea,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3011,Kingswood,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3012,Tamworth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3013,Nottingham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3014,Ipswich,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3015,Swindon,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3016,Great Yarmouth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3017,Liverpool,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3018,Oxford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3019,Basildon,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3020,Hartlepool,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3021,Lowestoft,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3022,Walsall,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3023,Nuneaton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3024,Cardiff,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3025,Dewsbury,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3026,Huddersfield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3027,Rottingdean,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3028,Kettering,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3029,Peterborough,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3030,Coventry,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3031,Rochdale,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3032,Leeds,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3033,Letchworth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3034,Burnley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3035,Rugby,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3036,Torquay,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3037,Livingston,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3038,Bournemouth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3039,East Kilbride,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3040,Watford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3041,Gloucester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3042,Cheltenham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3043,Hinckley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3044,Carlisle,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3045,Aberdeen,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3046,Leicester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3047,Southend-on-Sea,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3048,Bedford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3049,Bury,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3050,Edinburgh,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3051,Eastbourne,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3052,Stockton-on-Tees,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3053,Solihull,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3054,Reading,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3055,Stockport,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3056,Gateshead,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3057,Redditch,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3058,Derby,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3059,Norwich,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3060,Wigan,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3061,Halifax,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3062,Bristol,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3063,Rotherham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3064,Maidenhead,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3065,Huyton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3066,Woking,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3067,Crewe,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3068,Wallasey,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3069,Glasgow,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3070,Bebington,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3071,Bolton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3072,Worthing,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3073,Cambridge,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3074,Lincoln,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3075,Dunstable,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3076,Dundee,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3077,Portsmouth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3078,Northampton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3079,Brighton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3080,Plymouth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3081,Colchester,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3082,Maidstone,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3083,Mansfield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3084,Hereford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3085,Widnes,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3086,Blackpool,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3087,Washington,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3088,High Wycombe,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3089,Halesowen,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3090,Bath,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3091,Ashford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3092,Warrington,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3093,Slough,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3094,Kidderminster,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3095,Bracknell,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3096,Bognor Regis,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3097,Weston-super-Mare,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3098,Hastings,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3099,Harrogate,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3100,Taunton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3101,Waterlooville,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3102,Gosport,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3103,Barry,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3104,Gillingham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3105,Northwich,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3106,Luton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3107,Morley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3108,Barnsley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3109,Shrewsbury,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3110,Farnborough,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3111,Middlesbrough,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3112,Exeter,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3113,Garforth,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3114,Briton Ferry,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3115,Basingstoke,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3116,Bideford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3117,Dronfield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3118,Margate,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3119,Ferndown,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3120,Loughborough,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3121,Stafford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3122,Southport,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3123,Hove,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3124,Rhondda,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3125,Doncaster,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3126,Sale,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3127,Guildford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3128,Darlington,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3129,Fareham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3130,Blackburn,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3131,Clydach,Wales,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3132,Darton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3133,Dartford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3134,Wakefield,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3135,Kilwinning,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3136,Crawley,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3137,Paisley,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3138,Stourbridge,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3139,Littlehampton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3140,Chapel Allerton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3141,Chelmsford,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3142,Gravesend,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3143,Stevenage,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3144,Cheshunt,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3145,Southampton,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3146,Cumbernauld,Scotland,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3147,Oldham,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3148,Clacton-on-Sea,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3149,South Shields,England,United Kingdom,55.378051,-3.435973,Northern Europe,Europe
R3150,Bossier City,Louisiana,United States,37.09024,-95.712891,Southern US,USCA
R3151,Scottsdale,Arizona,United States,37.09024,-95.712891,Western US,USCA
R3152,Des Moines,Iowa,United States,37.09024,-95.712891,Central US,USCA
R3153,Brownsville,Texas,United States,37.09024,-95.712891,Central US,USCA
R3154,Houston,Texas,United States,37.09024,-95.712891,Central US,USCA
R3155,Kent,Washington,United States,37.09024,-95.712891,Western US,USCA
R3156,Midland,Michigan,United States,37.09024,-95.712891,Central US,USCA
R3157,Chicago,Illinois,United States,37.09024,-95.712891,Central US,USCA
R3158,Dallas,Texas,United States,37.09024,-95.712891,Central US,USCA
R3159,Apopka,Florida,United States,37.09024,-95.712891,Southern US,USCA
R3160,Trenton,Michigan,United States,37.09024,-95.712891,Central US,USCA
